DGBUSDT,CHRUSDT,DGBUSDT_perc,CHRUSDT_perc,spread,zscore
0.00942,0.1544,0.9391824526420737,0.7841543930929407,0.0003324765698322074,0.7968108831337548
0.00917,0.1447,0.9142572283150547,0.7348908075165058,0.0006533896350694318,1.378327157250623
0.009,0.1392,0.8973080757726818,0.706957846622651,0.0008071032287606424,1.5303308486579632
0.00953,0.1495,0.950149551345962,0.7592686642965972,0.000730875953302559,1.236080900010605
0.00957,0.1533,0.9541375872382851,0.7785678009141697,0.0005472192885704504,0.8037897133309589
0.00936,0.1515,0.9332003988035892,0.7694261046216354,0.00044316191923302745,0.5573879907668815
0.00923,0.1469,0.9202392821535393,0.7460639918740478,0.0005839041975929486,0.7880355352653614
0.00927,0.1497,0.9242273180458624,0.760284408329101,0.0004591045498956066,0.4764642600509443
0.00938,0.1488,0.9351944167497507,0.7557135601828339,0.000622075865226895,0.8115796881126127
0.0094,0.1495,0.9371884346959123,0.7592686642965972,0.0006008759533025591,0.7066323842957349
0.0095,0.1509,0.9471585244267198,0.766378872524124,0.0006184761294538866,0.7137962090485629
0.00948,0.1521,0.9451645064805583,0.7724733367191469,0.0005278477090121681,0.3184540016431969
0.00943,0.1527,0.9401794616151544,0.7755205688166582,0.00044253349879130877,-0.16741003198624718
0.00917,0.1461,0.9142572283150547,0.7420010157440325,0.0005709898112207599,0.3768242656181511
0.00957,0.1565,0.9541375872382851,0.7948197054342306,0.0003588768340592012,-1.0381374915151198
0.00976,0.1601,0.9730807577268195,0.8131030980192991,0.00033699157273404425,-1.2223348120851436
0.00952,0.1603,0.9491525423728814,0.814118842051803,8.522016932709271e-05,-2.333319660963328
0.0094,0.1591,0.9371884346959123,0.80802437785678,3.5848589768811695e-05,-2.164430638106608
0.00932,0.1594,0.9292123629112662,0.8095479939055358,-6.180851534161834e-05,-2.1766815343914048
0.0092,0.1591,0.917248255234297,0.80802437785678,-0.00016415141023118883,-2.2887080263849393
0.00924,0.1608,0.9212362911266201,0.8166582021330625,-0.00022420833919029048,-2.096566162827869
0.00898,0.1537,0.8953140578265204,0.7805992889791773,-6.63235182434569e-05,-1.4185756218184555
0.0089,0.1469,0.8873379860418743,0.7460639918740478,0.0002539041975929482,-0.3380201662154811
0.00884,0.1477,0.8813559322033898,0.750126968004063,0.0001468185839651366,-0.6146117652552991
0.00865,0.1412,0.8624127617148554,0.7171152869476892,0.0003393891946911129,0.11539062909127991
0.00857,0.1406,0.8544366899302093,0.7140680548501778,0.0002947034049119706,-0.002714762825804979
0.00865,0.1409,0.8624127617148554,0.7155916708989335,0.000357046299801541,0.2438477685224475
0.00878,0.1442,0.8753738783649052,0.7323514474352463,0.0002928181435868163,0.05877318816480095
0.00907,0.145,0.9042871385842471,0.7364144235652615,0.0005357325299590043,0.9637025636624957
0.00882,0.1421,0.8793619142572282,0.7216861350939564,0.00045641787935982343,0.7159723064255902
0.0084,0.1355,0.8374875373878364,0.6881665820213307,0.00042487419178927413,0.6470076323304488
0.00837,0.136,0.8344965104685942,0.6907059421025902,0.0003654456832718929,0.4791241295980738
0.00846,0.1358,0.843469591226321,0.6896901980700864,0.00046721708667884707,0.9370467401693903
0.00847,0.1364,0.8444666001994018,0.6927374301675978,0.000441902876457987,0.8281071789508083
0.00857,0.1386,0.8544366899302093,0.7039106145251397,0.0004124174389815022,0.7616112291872466
0.00845,0.1358,0.8424725822532402,0.6896901980700864,0.00045721708667884574,0.9264501443933201
0.00867,0.1407,0.864406779661017,0.7145759268664297,0.0003888177032084963,0.6105827432698794
0.00884,0.144,0.8813559322033898,0.7313357034027425,0.00036458954699376996,0.4498922096272065
0.00869,0.148,0.8664007976071784,0.7516505840528187,-2.0838521145292305e-05,-1.2245030782510795
0.00897,0.1518,0.8943170488534397,0.770949720670391,3.5504814122599634e-05,-1.0255833458488708
0.00924,0.1527,0.9212362911266201,0.7755205688166582,0.00025253349879130957,-0.1594849274237679
0.00915,0.1512,0.9122632103688932,0.7679024885728797,0.00025081902434345715,-0.3435213294848954
0.00899,0.151,0.8963110667996012,0.7668867445403759,0.0001025904277504111,-1.4343544957175502
0.00891,0.1497,0.888334995014955,0.760284408329101,9.910454989560565e-05,-1.3456044485151735
0.00872,0.144,0.8693918245264207,0.7313357034027425,0.00024458954699376964,-0.44840527021554055
0.00915,0.1548,0.9122632103688932,0.7861858811579482,3.893376301830273e-05,-1.5945121118268708
0.00993,0.1683,0.9900299102691923,0.8547486033519553,2.4364033048967018e-05,-1.5063381302417869
0.0099,0.1637,0.9870388833499502,0.8313864906043678,0.0002651063114088893,-0.09190053979458815
0.0093,0.1534,0.9272183449651046,0.7790756729304216,0.000271333586866972,-0.049874398320917335
0.00911,0.1536,0.9082751744765702,0.7800914169629253,6.956218346002019e-05,-1.1209817933113293
0.00781,0.1306,0.7786640079760717,0.6632808532249873,0.0001232735752596274,-0.72385456814694
0.00651,0.1053,0.6490528414755733,0.5347892331132555,0.0003123561062391934,0.4759622628057003
0.00757,0.1193,0.7547357926221335,0.6058913153885221,0.0005483578677524768,1.769683388624453
0.00736,0.1169,0.7337986041874377,0.5937023869984764,0.00047961470863591357,1.358389384048667
0.00693,0.1104,0.6909272183449651,0.5606907059421026,0.0004321853193618901,1.0889335265015752
0.00674,0.11,0.6719840478564307,0.558659217877095,0.00026572812617579617,0.1634708727405027
0.00683,0.1117,0.6809571286141575,0.5672930421533774,0.0002556711972166951,0.168338960562217
0.00706,0.114,0.7038883349950149,0.5789740985271712,0.00035030005803673384,0.7803881303816684
0.00693,0.1106,0.6909272183449651,0.5617064499746064,0.0004204139159549366,1.1855559601592447
0.00688,0.111,0.6859421734795612,0.563737938039614,0.0003468711091410299,0.6559037638554117
0.00693,0.1145,0.6909272183449651,0.5815134586084307,0.00019087154951935147,-0.4391298168224865
0.00711,0.1116,0.7088733798604187,0.5667851701371255,0.0005415568989201704,1.7312635991435248
0.00667,0.107,0.6650049850448654,0.5434230573895379,0.00037229917728009206,0.6163479002234795
0.00663,0.1044,0.6610169491525423,0.5302183849669884,0.00048532742157048146,1.2013571421900076
0.00672,0.108,0.6699900299102691,0.5485017775520569,0.00036344216024532684,0.37777403041744706
0.00736,0.1138,0.7337986041874377,0.5779583544946674,0.0006620714614436873,1.9532075045359665
0.00739,0.1126,0.7367896311066799,0.5718638902996446,0.0007626998818854053,2.185493391175621
0.00746,0.1139,0.7437686939182452,0.5784662265109193,0.0007561857597402095,1.9333462463181161
0.00737,0.1136,0.7347956131605183,0.5769426104621636,0.0006838428648506395,1.383666036387214
0.00757,0.1125,0.7547357926221335,0.5713560182833927,0.0009485855835888821,2.2417546150809287
0.00726,0.111,0.7238285144566301,0.563737938039614,0.00072687110914103,1.1621309164940992
0.00733,0.1114,0.7308075772681953,0.5657694261046217,0.0007733283023271236,1.2753256112678195
0.00769,0.1168,0.7666999002991026,0.5931945149822245,0.0008155004103393903,1.3297456024078873
0.00772,0.1159,0.769690927218345,0.5886236668359573,0.0008984717256706794,1.536394343680721
0.00782,0.1195,0.7796610169491526,0.6069070594210259,0.0007865864643455244,0.9584599208982296
0.00763,0.1157,0.760717846460618,0.5876079228034535,0.0008202431290776323,1.0047276747221447
0.00775,0.1168,0.7726819541375872,0.5931945149822245,0.0008755004103393905,1.1315974698863907
0.00756,0.1163,0.7537387836490528,0.590655154900965,0.0007149289188567729,0.3724066458682681
0.00767,0.121,0.7647058823529411,0.6145251396648045,0.0005483009387933753,-0.44684671655463204
0.00731,0.1196,0.7288135593220338,0.6074149314372779,0.0002707007626420463,-1.6494579262967197
0.00744,0.123,0.7417746759720837,0.6246825799898426,0.00020058690472384445,-1.8389974245782388
0.0075,0.1225,0.7477567298105682,0.622143219908583,0.00029001541324122707,-1.530666791480209
0.00762,0.1221,0.7597208374875374,0.6201117318435755,0.0004335582200551335,-0.8544546636418332
0.0077,0.1205,0.7676969092721834,0.6119857795835449,0.0006077294473107583,-0.14328081439387413
0.00775,0.119,0.7726819541375872,0.6043676993397664,0.0007460149728629063,0.4321695195138863
0.00797,0.1208,0.7946161515453638,0.6135093956323007,0.0008600723422003279,0.8701113593774513
0.00926,0.1232,0.9232303090727815,0.6256983240223464,0.0020088155013168905,3.5251068290185565
0.00866,0.1232,0.863409770687936,0.6256983240223464,0.0014088155013168907,1.6431167312951152
0.00784,0.111,0.781655034895314,0.563737938039614,0.0013068711091410298,1.2576697061629476
0.00828,0.1101,0.8255234297108672,0.559167089893347,0.0017998424244723178,2.0664748982466317
0.00812,0.107,0.8095712861415753,0.5434230573895379,0.0018222991772800928,1.8386206835528756
0.00812,0.1023,0.8095712861415753,0.5195530726256984,0.0020989271573434902,2.0083670414769186
0.0083,0.107,0.8275174476570288,0.5434230573895379,0.0020022991772800924,1.616565308074813
0.00812,0.1061,0.8095712861415753,0.5388522092432707,0.0018752704926113814,1.2719394377120743
0.00816,0.1058,0.8135593220338984,0.537328593194515,0.0019329275977218114,1.2348500654093628
0.00793,0.1057,0.7906281156530408,0.5368207211782631,0.0017088132994252866,0.8207955658521302
0.00773,0.1058,0.7706879361914256,0.537328593194515,0.0015029275977218107,0.46557757420686735
0.00758,0.1062,0.7557328015952143,0.5393600812595226,0.0013293847909079046,0.17498725193787798
0.00775,0.1073,0.7726819541375872,0.5449466734382936,0.0014346420721696625,0.2851560110771602
0.0077,0.1085,0.7676969092721834,0.5510411376333164,0.0013140136517279443,0.04775165528559636
0.00761,0.1049,0.7587238285144565,0.5327577450482478,0.0014358989130530998,0.16288203237447582
0.00766,0.1074,0.7637088733798604,0.5454545454545454,0.0013387563704661863,-0.10190689017432517
0.0077,0.1068,0.7676969092721834,0.5424073133570341,0.0014140705806870452,-0.06938973115725283
0.00768,0.1069,0.7657028913260219,0.542915185373286,0.0013881848789835689,-0.2533620953231844
0.00785,0.1061,0.7826520438683947,0.5388522092432707,0.0016052704926113803,0.1833953522095993
0.00797,0.1089,0.7946161515453638,0.553072625698324,0.0015604708449140376,-0.05859883812448115
0.00789,0.1117,0.7866400797607177,0.5672930421533774,0.0013156711972166944,-1.0614702272421543
0.00805,0.1128,0.8025922233300099,0.5728796343321483,0.0014109284784784527,-0.6334286458893057
0.00806,0.1116,0.8035892323030907,0.5667851701371255,0.0014915568989201699,-0.33399313658128443
0.00801,0.1115,0.7986041874376869,0.5662772981208736,0.0014474426006236473,-0.5481480772561336
