hot,pvalue,cointegration_value,critical_value,hedge_ratio,zero_crossings,symbol1,symbol2
True,0.0,-5.782044384573235,-3.3670063137294513,0.18162541617196254,17,AGLDUSDT,ALICEUSDT
True,0.0,-4.811935452114718,-3.3670063137294513,1295.9701417321965,17,AAVEUSDT,ROSEUSDT
True,0.0,-8.05362419578514,-3.3670063137294513,91.14742330016641,17,CTCUSDT,REEFUSDT
True,0.004,-4.162853546241333,-3.3670063137294513,0.16146761257468836,17,BITUSDT,QTUMUSDT
True,0.02,-3.6618578874139316,-3.3670063137294513,9738.328114821184,17,AAVEUSDT,LINAUSDT
True,0.038,-3.443450236012334,-3.3670063137294513,6432.58491168057,17,AAVEUSDT,IOSTUSDT
True,0.021,-3.6532038785376546,-3.3670063137294513,26.06738112696662,17,UNIUSDT,BAKEUSDT
True,0.007,-3.987632568636975,-3.3670063137294513,0.009987312717283748,17,RSS3USDT,AXSUSDT
True,0.007,-4.01861917498575,-3.3670063137294513,1.5526191224711763,17,RSS3USDT,BLZUSDT
True,0.0,-8.118116999230713,-3.3670063137294513,0.006513030727249447,17,CTCUSDT,LTCUSDT
True,0.027,-3.5598294090813485,-3.3670063137294513,33.553689766792345,17,CREAMUSDT,BICOUSDT
True,0.006,-4.051017659370517,-3.3670063137294513,0.008444745427212096,17,BITUSDT,ZECUSDT
True,0.0,-8.168541395078115,-3.3670063137294513,0.04261379855221851,17,CTCUSDT,LPTUSDT
True,0.021,-3.6488420111804554,-3.3670063137294513,181.34003923901378,17,AAVEUSDT,ADAUSDT
True,0.0,-8.123516702993282,-3.3670063137294513,0.0033732597950813076,17,CTCUSDT,BCHUSDT
True,0.0,-8.083400623164419,-3.3670063137294513,2.9371567561607876,17,CTCUSDT,DODOUSDT
True,0.045,-3.3741956474677486,-3.3670063137294513,0.6205507173993529,17,C98USDT,1INCHUSDT
True,0.013,-3.8157907606904558,-3.3670063137294513,0.9029226059396355,17,C98USDT,ADAUSDT
True,0.0,-8.091558713708514,-3.3670063137294513,3.2147014178084556,17,CTCUSDT,DUSKUSDT
True,0.0,-8.042519406812774,-3.3670063137294513,0.00027695394231703796,17,CTCUSDT,ETHUSDT
True,0.002,-4.310694867157502,-3.3670063137294513,8.498566981517909,17,1INCHUSDT,FITFIUSDT
True,0.014,-3.783628342285271,-3.3670063137294513,2027.5160408164138,17,CREAMUSDT,JASMYUSDT
True,0.045,-3.3727913279640025,-3.3670063137294513,1.9418195382067354,17,1000XECUSDT,ONEUSDT
True,0.002,-4.342795842927665,-3.3670063137294513,51.41544127506172,17,1INCHUSDT,IOSTUSDT
True,0.0,-12.365042355738725,-3.3670063137294513,59.55219922500219,17,CTCUSDT,RSRUSDT
True,0.007,-4.015913846259763,-3.3670063137294513,0.16309922929333398,17,AGLDUSDT,GTCUSDT
True,0.014,-3.7922185055130955,-3.3670063137294513,0.21406144998228127,17,DODOUSDT,1INCHUSDT
True,0.0,-5.111114207455916,-3.3670063137294513,0.5080718755412793,17,AGLDUSDT,GMTUSDT
True,0.036,-3.456086482060274,-3.3670063137294513,43.76353388075583,17,RNDRUSDT,ACHUSDT
True,0.0,-4.932370908726372,-3.3670063137294513,0.2451375553924203,17,AGLDUSDT,KDAUSDT
True,0.0,-4.810783177974381,-3.3670063137294513,0.4829062330619733,17,AGLDUSDT,MANAUSDT
True,0.022,-3.637606253377485,-3.3670063137294513,1683.3317266467773,17,AXSUSDT,JASMYUSDT
True,0.046,-3.3712564335016815,-3.3670063137294513,74.78423430424888,17,LINKUSDT,COTIUSDT
True,0.0,-5.366383466118932,-3.3670063137294513,4.877241456685489,17,AGLDUSDT,FITFIUSDT
True,0.005,-4.094422458660146,-3.3670063137294513,1049.1364319496238,17,CTKUSDT,1000BTTUSDT
True,0.012,-3.834291361689331,-3.3670063137294513,0.03751997316771762,17,BITUSDT,AXSUSDT
True,0.036,-3.4587185980144035,-3.3670063137294513,0.0626030449645422,17,AGLDUSDT,FILUSDT
True,0.002,-4.4078404952742485,-3.3670063137294513,34.8549785055435,17,AXSUSDT,AGLDUSDT
True,0.04,-3.419090143415804,-3.3670063137294513,1.340804834856676,17,RNDRUSDT,C98USDT
True,0.002,-4.361559835915622,-3.3670063137294513,15.758724230905658,17,AXSUSDT,CELOUSDT
True,0.034,-3.4871217054131747,-3.3670063137294513,4.1375878407965585,17,ARUSDT,SNXUSDT
True,0.023,-3.616707806157614,-3.3670063137294513,0.1564454976883464,17,DYDXUSDT,ARUSDT
True,0.027,-3.561172998506939,-3.3670063137294513,0.2962445326546939,16,CREAMUSDT,BSVUSDT
True,0.026,-3.57330474436904,-3.3670063137294513,38.50119687100817,16,LINKUSDT,CHZUSDT
True,0.03,-3.529097862906697,-3.3670063137294513,0.3088971490668428,16,ANKRUSDT,GRTUSDT
True,0.0,-8.050267536836936,-3.3670063137294513,0.22502596606873781,16,CTCUSDT,DYDXUSDT
True,0.017,-3.7314570390702335,-3.3670063137294513,23.31278583009363,16,LITUSDT,ARPAUSDT
True,0.043,-3.393976143164907,-3.3670063137294513,0.4597789334022364,16,1000XECUSDT,BLZUSDT
True,0.02,-3.6726930748938402,-3.3670063137294513,0.40536118282417816,16,BITUSDT,EOSUSDT
True,0.037,-3.447704046719102,-3.3670063137294513,236.3766486881022,16,LINKUSDT,ANKRUSDT
True,0.011,-3.8755396189970015,-3.3670063137294513,124.98711084595737,16,DASHUSDT,AGLDUSDT
True,0.006,-4.079454092913008,-3.3670063137294513,39.41081798149345,16,TRBUSDT,BITUSDT
True,0.017,-3.7269019182673984,-3.3670063137294513,1.3801118408071449,16,CTKUSDT,1INCHUSDT
True,0.01,-3.91141670321083,-3.3670063137294513,7.937509283154627,16,RSS3USDT,CELRUSDT
True,0.0,-5.126045715079767,-3.3670063137294513,0.0017052141559431384,16,1000BTTUSDT,ENJUSDT
True,0.025,-3.598646179852295,-3.3670063137294513,0.13743577860765174,16,DODOUSDT,CRVUSDT
True,0.0,-12.276005282709855,-3.3670063137294513,0.0033067503669930273,16,CTCUSDT,QNTUSDT
True,0.027,-3.569594273483888,-3.3670063137294513,29.40208540319663,16,BITUSDT,CELRUSDT
True,0.021,-3.64676733127041,-3.3670063137294513,9.589724745405212,16,ARUSDT,THETAUSDT
True,0.0,-14.194528654809915,-3.3670063137294513,0.014232409158581382,16,DOGEUSDT,BALUSDT
True,0.023,-3.616074188745229,-3.3670063137294513,0.0030000064630649383,16,1000BTTUSDT,ZRXUSDT
True,0.036,-3.465955667198929,-3.3670063137294513,115.50056777773302,15,GRTUSDT,1000BTTUSDT
True,0.0,-8.045295942928194,-3.3670063137294513,0.008805067193184123,15,CTCUSDT,DASHUSDT
True,0.021,-3.659893804061418,-3.3670063137294513,2.3817350023166632,15,SFPUSDT,CHRUSDT
True,0.004,-4.155140521469729,-3.3670063137294513,528.0971807133942,15,UNIUSDT,ACHUSDT
True,0.016,-3.735844522379526,-3.3670063137294513,1.3013854309562276,15,UNIUSDT,APEUSDT
True,0.0,-8.06462857566172,-3.3670063137294513,6.362333838989145,15,CTCUSDT,TRXUSDT
True,0.0,-12.111612137136012,-3.3670063137294513,0.3327255599803334,15,CTCUSDT,EOSUSDT
True,0.038,-3.4432071489394698,-3.3670063137294513,1.0200586430773761,15,RVNUSDT,ANKRUSDT
True,0.046,-3.36868558769482,-3.3670063137294513,0.0029881195691254143,15,MATICUSDT,BNBUSDT
True,0.045,-3.374703501283057,-3.3670063137294513,2952.621379648389,15,MKRUSDT,BSWUSDT
True,0.0,-8.099874937170066,-3.3670063137294513,0.22833955319851784,15,CTCUSDT,API3USDT
True,0.007,-3.994886472624935,-3.3670063137294513,22.297330034641913,15,CTKUSDT,1000XECUSDT
True,0.012,-3.8294462201999737,-3.3670063137294513,0.2653777044981084,15,RSS3USDT,BITUSDT
True,0.0,-12.130528460640972,-3.3670063137294513,0.10443695396222755,15,CTCUSDT,NEARUSDT
True,0.0,-8.047943377351027,-3.3670063137294513,1.0032379155666127,15,CTCUSDT,XRPUSDT
True,0.0,-7.796050871668704,-3.3670063137294513,3.66958587505208,15,CTCUSDT,REQUSDT
True,0.0,-12.148506264619519,-3.3670063137294513,3.6369791143976107,15,CTCUSDT,XLMUSDT
True,0.0,-8.095719724671351,-3.3670063137294513,16.688242974751148,15,CTCUSDT,VETUSDT
True,0.0,-8.05190346882446,-3.3670063137294513,0.9670833420720556,15,CTCUSDT,SFPUSDT
True,0.046,-3.3686192340331926,-3.3670063137294513,0.06173132919771707,15,MATICUSDT,AXSUSDT
True,0.007,-4.0064226511113405,-3.3670063137294513,40.46563240695672,15,ZILUSDT,1000BTTUSDT
True,0.008,-3.949322094241173,-3.3670063137294513,24.021068728369737,15,BITUSDT,ONEUSDT
True,0.004,-4.208303753234006,-3.3670063137294513,0.669719485365896,15,AGLDUSDT,STORJUSDT
True,0.023,-3.6277951799341013,-3.3670063137294513,1.4380646239376622,15,AGLDUSDT,BAKEUSDT
True,0.032,-3.508335127230355,-3.3670063137294513,1713.5512475072248,15,AAVEUSDT,GALAUSDT
True,0.011,-3.8805587656555773,-3.3670063137294513,13.737718458792825,15,AAVEUSDT,FILUSDT
True,0.0,-8.055917071534886,-3.3670063137294513,68.65404422919913,15,CTCUSDT,10000NFTUSDT
True,0.034,-3.4775279577541345,-3.3670063137294513,1.2041384774875177,15,CREAMUSDT,AXSUSDT
True,0.022,-3.6365924654035173,-3.3670063137294513,0.06070001616114376,15,AGLDUSDT,ICPUSDT
True,0.0,-4.930393749090334,-3.3670063137294513,46.906566085177545,15,AGLDUSDT,JASMYUSDT
True,0.0,-4.972791239651926,-3.3670063137294513,2.0036718904428144,15,AGLDUSDT,OGNUSDT
True,0.031,-3.512264974311329,-3.3670063137294513,0.12048786673379007,15,AGLDUSDT,QTUMUSDT
True,0.012,-3.8287654536150906,-3.3670063137294513,0.246552162105156,15,1INCHUSDT,GALUSDT
True,0.046,-3.37167810138783,-3.3670063137294513,29.61006727134381,15,AAVEUSDT,SNXUSDT
True,0.032,-3.50173053777739,-3.3670063137294513,0.5724475187756061,15,AGLDUSDT,1INCHUSDT
True,0.005,-4.111030310136917,-3.3670063137294513,0.0032683021096689972,15,1000BTTUSDT,ICXUSDT
True,0.017,-3.7285840898901967,-3.3670063137294513,0.27816371519187866,15,BITUSDT,OMGUSDT
True,0.002,-4.360491826027251,-3.3670063137294513,0.22603546470645253,15,1000BTTUSDT,SCUSDT
True,0.004,-4.1403867205795635,-3.3670063137294513,0.0049977045368998175,15,1000BTTUSDT,CHRUSDT
True,0.017,-3.725242076255696,-3.3670063137294513,0.08146261809181285,15,BITUSDT,ICPUSDT
True,0.046,-3.3712300813724116,-3.3670063137294513,1.0426261060866344,15,BELUSDT,1INCHUSDT
True,0.012,-3.847075377021998,-3.3670063137294513,523.9416326497269,15,BITUSDT,DENTUSDT
True,0.018,-3.7131816964908757,-3.3670063137294513,67.9082067471292,15,BITUSDT,STMXUSDT
True,0.033,-3.491771609151395,-3.3670063137294513,0.09563174103523146,14,ROSEUSDT,1INCHUSDT
True,0.0,-12.089770304288912,-3.3670063137294513,12.033471780159475,14,CTCUSDT,RVNUSDT
True,0.004,-4.1764742818516964,-3.3670063137294513,0.20886952981483886,14,RSS3USDT,1INCHUSDT
True,0.005,-4.099824246707516,-3.3670063137294513,3.3700931881230587,14,RSS3USDT,1000XECUSDT
True,0.002,-4.389683777509682,-3.3670063137294513,22.746274597674624,14,RSS3USDT,10000NFTUSDT
True,0.0,-14.19496988244515,-3.3670063137294513,0.05245428834756957,14,DOGEUSDT,BANDUSDT
True,0.028,-3.5496071713939656,-3.3670063137294513,13.024957384020368,14,ARUSDT,XNOUSDT
True,0.001,-4.7189042725049255,-3.3670063137294513,0.07359790491863866,14,LITUSDT,ARUSDT
True,0.009,-3.921349519194733,-3.3670063137294513,187.28543386347783,14,BCHUSDT,1INCHUSDT
True,0.015,-3.7628290443805743,-3.3670063137294513,204.9232579510839,14,LITUSDT,AKROUSDT
True,0.022,-3.642521178604778,-3.3670063137294513,3020.207813291778,14,BCHUSDT,1000XECUSDT
True,0.004,-4.142479596424071,-3.3670063137294513,0.010264013225627007,14,LITUSDT,AAVEUSDT
True,0.004,-4.149248102388006,-3.3670063137294513,22413.22657556605,14,AVAXUSDT,1000BTTUSDT
True,0.031,-3.516898974487554,-3.3670063137294513,0.14184626216487914,14,LINKUSDT,COMPUSDT
True,0.011,-3.8631068569265667,-3.3670063137294513,988.2468941864195,14,LITUSDT,1000BTTUSDT
True,0.034,-3.478099868832736,-3.3670063137294513,0.006853325769856008,14,RNDRUSDT,AAVEUSDT
True,0.0,-8.160207525246115,-3.3670063137294513,2.094167308510948,14,CTCUSDT,CHZUSDT
True,0.038,-3.4374800006404116,-3.3670063137294513,0.08968460473199266,14,1000XECUSDT,ADAUSDT
True,0.021,-3.650940934789962,-3.3670063137294513,81.02478608357424,14,AAVEUSDT,CRVUSDT
True,0.006,-4.058656469888567,-3.3670063137294513,0.13258934307539583,14,RSS3USDT,CRVUSDT
True,0.041,-3.40837159934236,-3.3670063137294513,0.003877769635216233,14,AAVEUSDT,BTCUSDT
True,0.003,-4.221910284905759,-3.3670063137294513,1.1697247518793552,14,RSS3USDT,CROUSDT
True,0.003,-4.272888668202322,-3.3670063137294513,1.3672342583871975,14,RSS3USDT,COTIUSDT
True,0.007,-4.009767531651669,-3.3670063137294513,35.48728826859745,14,RSS3USDT,CKBUSDT
True,0.004,-4.194516765444423,-3.3670063137294513,0.06951199146984452,13,RSS3USDT,ANTUSDT
True,0.004,-4.179113979430938,-3.3670063137294513,476.1163587088695,13,ICPUSDT,ACHUSDT
True,0.011,-3.863312568884236,-3.3670063137294513,16.925997706329305,13,ANTUSDT,XLMUSDT
True,0.004,-4.20822356861145,-3.3670063137294513,1.132213041089055,13,FXSUSDT,APEUSDT
True,0.016,-3.7447255764842255,-3.3670063137294513,0.00769568453523558,13,SFPUSDT,BSVUSDT
True,0.002,-4.420078194825853,-3.3670063137294513,76.8650772528176,13,AXSUSDT,CHRUSDT
True,0.028,-3.556835848340915,-3.3670063137294513,282.4611698899541,13,AXSUSDT,GALAUSDT
True,0.009,-3.946434264329408,-3.3670063137294513,0.03335153512521195,13,BITUSDT,ZENUSDT
True,0.042,-3.405008714374561,-3.3670063137294513,0.08172050898447106,13,UNFIUSDT,AAVEUSDT
True,0.018,-3.713198066802407,-3.3670063137294513,0.06775430264753589,13,1000BTTUSDT,IOSTUSDT
True,0.0,-5.049076634083688,-3.3670063137294513,0.25464648631601455,13,SFPUSDT,BANDUSDT
True,0.026,-3.574709948530064,-3.3670063137294513,0.00916448377753717,13,BITUSDT,BSVUSDT
True,0.024,-3.601192983276091,-3.3670063137294513,3.641329630949255,13,BITUSDT,CVCUSDT
True,0.041,-3.4107865614037727,-3.3670063137294513,0.5032981196796427,13,UNFIUSDT,AXSUSDT
True,0.0,-8.10945638695234,-3.3670063137294513,0.05826088512969131,13,CTCUSDT,UNFIUSDT
True,0.0,-8.11367281182847,-3.3670063137294513,2.3124954959745136,13,CTCUSDT,OCEANUSDT
True,0.023,-3.6265532450395632,-3.3670063137294513,1633.1860261371687,13,UNIUSDT,AKROUSDT
True,0.027,-3.5656267853348425,-3.3670063137294513,1.9053236654703025,13,BITUSDT,ICXUSDT
True,0.046,-3.3683080704148454,-3.3670063137294513,16.12701094602614,13,UNIUSDT,C98USDT
True,0.0,-4.824171995883237,-3.3670063137294513,0.1357171962230321,13,BITUSDT,NEARUSDT
True,0.043,-3.396546397848792,-3.3670063137294513,1775.130761869042,13,UNIUSDT,CKBUSDT
True,0.0,-8.13322454000564,-3.3670063137294513,3.2128077152605123,13,CTCUSDT,RENUSDT
True,0.021,-3.646354031870676,-3.3670063137294513,45.40118404755561,13,AAVEUSDT,OMGUSDT
True,0.029,-3.5375961856684994,-3.3670063137294513,1.0321933018380636,13,ANKRUSDT,IOTXUSDT
True,0.0,-4.929278466961084,-3.3670063137294513,0.08300791128448011,13,AGLDUSDT,WAVESUSDT
True,0.0,-5.1643395598941995,-3.3670063137294513,0.18816347742496148,13,AGLDUSDT,RUNEUSDT
True,0.036,-3.463515592246434,-3.3670063137294513,104.8516330515971,13,AAVEUSDT,MANAUSDT
True,0.03,-3.527176305376124,-3.3670063137294513,30.822013410869996,13,AAVEUSDT,GALUSDT
True,0.0,-4.827181950895311,-3.3670063137294513,45.604168093296,13,AAVEUSDT,FLOWUSDT
True,0.046,-3.3703261125093817,-3.3670063137294513,162.6533231318253,13,AAVEUSDT,ENJUSDT
True,0.0,-8.062241170177735,-3.3670063137294513,0.007562446633280921,13,CTCUSDT,EGLDUSDT
True,0.0,-8.218220248199659,-3.3670063137294513,4.075465339237029,13,CTCUSDT,COTIUSDT
True,0.017,-3.7227537442812677,-3.3670063137294513,23.345629411375665,13,CREAMUSDT,BELUSDT
True,0.018,-3.70347528094293,-3.3670063137294513,0.16073296587791544,13,RSRUSDT,1000XECUSDT
True,0.042,-3.403119121656355,-3.3670063137294513,2.1016675821037034,13,BITUSDT,ONTUSDT
True,0.012,-3.838909358026807,-3.3670063137294513,3.7131736706785423,13,AGLDUSDT,GRTUSDT
True,0.0,-12.208100608463136,-3.3670063137294513,0.002874166506554017,13,CTCUSDT,BNXUSDT
True,0.032,-3.5021336403004937,-3.3670063137294513,10328.839421916598,13,LTCUSDT,10000NFTUSDT
True,0.0,-8.116780129989161,-3.3670063137294513,0.07787146331440006,13,CTCUSDT,APEUSDT
True,0.0,-8.062045001522874,-3.3670063137294513,1.9728300466241302e-05,13,CTCUSDT,BTCUSDT
True,0.0,-8.117237219999188,-3.3670063137294513,194.0140037554094,13,CTCUSDT,HOTUSDT
True,0.0,-4.8132552584451,-3.3670063137294513,0.37774158837979327,13,AGLDUSDT,SANDUSDT
True,0.0,-5.0067131889314105,-3.3670063137294513,8.154633959255351,13,AGLDUSDT,SKLUSDT
True,0.0,-14.391805521763215,-3.3670063137294513,0.4782642567796154,12,DOGEUSDT,CHZUSDT
True,0.002,-4.396005525021639,-3.3670063137294513,0.011835064911251884,12,RSS3USDT,ARUSDT
True,0.005,-4.093501659893353,-3.3670063137294513,1.2967618936625673,12,1INCHUSDT,ENJUSDT
True,0.044,-3.3829903998799558,-3.3670063137294513,0.000541652193023351,12,ARUSDT,BTCUSDT
True,0.036,-3.465173642610938,-3.3670063137294513,399.89278634312836,12,ARUSDT,JSTUSDT
True,0.031,-3.519965960447076,-3.3670063137294513,0.0014427324248145962,12,SFPUSDT,BNBUSDT
True,0.04,-3.4197311354800175,-3.3670063137294513,0.24881912291107008,12,ASTRUSDT,WOOUSDT
True,0.041,-3.411851361368744,-3.3670063137294513,33.70056173797813,12,DODOUSDT,AKROUSDT
True,0.012,-3.8498346618343025,-3.3670063137294513,0.6624742129802144,12,AAVEUSDT,BCHUSDT
True,0.023,-3.6271534202499445,-3.3670063137294513,1.0948300228674062,12,SFPUSDT,AGLDUSDT
True,0.006,-4.038654482798859,-3.3670063137294513,0.025633546223856083,12,BITUSDT,AVAXUSDT
True,0.009,-3.927819552208106,-3.3670063137294513,54.496366344953536,12,UNFIUSDT,ALPHAUSDT
True,0.03,-3.532139862486314,-3.3670063137294513,0.015461699917647299,12,OCEANUSDT,ARUSDT
True,0.031,-3.517886808382919,-3.3670063137294513,8.978708811098722,12,DASHUSDT,APEUSDT
True,0.0,-14.196663255050042,-3.3670063137294513,0.04519287855975461,12,DOGEUSDT,ANTUSDT
True,0.013,-3.811668081827452,-3.3670063137294513,52.214383797514444,12,TRBUSDT,AGLDUSDT
True,0.024,-3.608787242139932,-3.3670063137294513,0.15651862582107776,12,ASTRUSDT,FTMUSDT
True,0.0,-4.743378252528007,-3.3670063137294513,0.0010749663340742209,12,10000NFTUSDT,CVXUSDT
True,0.031,-3.517749846932059,-3.3670063137294513,27.27515643851454,12,BOBAUSDT,ACHUSDT
True,0.034,-3.4839252243954903,-3.3670063137294513,1512.7425142714462,12,BNBUSDT,CHZUSDT
True,0.046,-3.372176584237951,-3.3670063137294513,104.19859420774128,11,AXSUSDT,RENUSDT
True,0.021,-3.6574766006673767,-3.3670063137294513,2.1411848715825355,11,AXSUSDT,ICPUSDT
True,0.0,-8.06872643539105,-3.3670063137294513,1.3905337566803948,11,CTCUSDT,LOOKSUSDT
True,0.021,-3.6534113979018255,-3.3670063137294513,14.123841123752747,11,BITUSDT,ZILUSDT
True,0.035,-3.4721878764838383,-3.3670063137294513,0.2902468667623788,11,DODOUSDT,BICOUSDT
True,0.035,-3.4689654731075974,-3.3670063137294513,0.4697255934717296,11,DODOUSDT,BSWUSDT
True,0.0,-8.180319913947395,-3.3670063137294513,0.0069071695326100545,11,CTCUSDT,ZECUSDT
True,0.0,-8.031137236135033,-3.3670063137294513,11.353884292252276,11,CTCUSDT,ARPAUSDT
True,0.032,-3.501477933586218,-3.3670063137294513,38.513428397697105,11,ARUSDT,BSWUSDT
True,0.033,-3.4943745673470725,-3.3670063137294513,0.05463174807717671,11,ANTUSDT,SOLUSDT
True,0.014,-3.7900643992710643,-3.3670063137294513,5.80839609825119,11,ANTUSDT,ALGOUSDT
True,0.044,-3.38733528197945,-3.3670063137294513,184.15121763678738,11,LINKUSDT,1000XECUSDT
True,0.035,-3.468256532372257,-3.3670063137294513,113.54510621204376,11,AXSUSDT,REQUSDT
True,0.038,-3.4452415558145884,-3.3670063137294513,188.852573251577,11,LTCUSDT,ALGOUSDT
True,0.0,-6.717505052505639,-3.3670063137294513,1.3134470263145621,11,AGLDUSDT,LOOKSUSDT
True,0.0,-5.017732332970912,-3.3670063137294513,0.003981780989103404,11,AGLDUSDT,ILVUSDT
True,0.0,-8.061367386754014,-3.3670063137294513,2.9696049560956825,11,CTCUSDT,FLMUSDT
True,0.03,-3.5235893644272025,-3.3670063137294513,1.538256901312071,11,ROSEUSDT,1000XECUSDT
True,0.026,-3.5793524087662223,-3.3670063137294513,3.231309510708385,11,AGLDUSDT,CROUSDT
True,0.0,-8.050328229596438,-3.3670063137294513,0.03550895650259065,11,CTCUSDT,ARUSDT
True,0.034,-3.484598836070922,-3.3670063137294513,399.0306946421769,11,UNIUSDT,CELRUSDT
True,0.015,-3.774444646867367,-3.3670063137294513,14.058533665347683,11,UNIUSDT,BICOUSDT
True,0.046,-3.369336192671702,-3.3670063137294513,3.2501351398991933,11,UNIUSDT,ALICEUSDT
True,0.003,-4.232377202753929,-3.3670063137294513,42.25638562033614,11,STORJUSDT,ACHUSDT
True,0.014,-3.797100302409251,-3.3670063137294513,0.018615958156189702,11,1000BTTUSDT,SKLUSDT
True,0.035,-3.476193209601737,-3.3670063137294513,0.03523564265839879,11,1000BTTUSDT,TLMUSDT
True,0.004,-4.139635910530183,-3.3670063137294513,0.791234124020916,11,RSS3USDT,CHRUSDT
True,0.0,-8.121339015548811,-3.3670063137294513,31.786512778283495,11,CTCUSDT,ACHUSDT
True,0.019,-3.6794592011240295,-3.3670063137294513,0.021976042955513364,11,RSS3USDT,BALUSDT
True,0.0,-8.156650917403836,-3.3670063137294513,428.64745602097486,11,CTCUSDT,DENTUSDT
True,0.0,-12.30484874540478,-3.3670063137294513,10.015222191618749,11,CTCUSDT,1000XECUSDT
True,0.003,-4.264792168206509,-3.3670063137294513,0.3027759207826819,11,RSS3USDT,ADAUSDT
True,0.002,-4.4310930091965215,-3.3670063137294513,1.0424360181691643,11,AGLDUSDT,BOBAUSDT
True,0.0,-8.125741974140785,-3.3670063137294513,479.47364556762824,11,CTCUSDT,1000BTTUSDT
True,0.039,-3.4329284825229376,-3.3670063137294513,12.768824294492715,11,AXSUSDT,SCRTUSDT
True,0.0,-8.099171475605969,-3.3670063137294513,0.1309943623655914,11,CTCUSDT,QTUMUSDT
True,0.0,-5.51942797753717,-3.3670063137294513,0.4634914022487336,11,AGLDUSDT,IMXUSDT
True,0.031,-3.521070571187315,-3.3670063137294513,1.6818998849936155,11,BITUSDT,BSWUSDT
True,0.03,-3.5297618043004353,-3.3670063137294513,0.6215826976155561,11,BITUSDT,IMXUSDT
True,0.0,-8.185702045558568,-3.3670063137294513,0.39597510303223676,11,CTCUSDT,SCRTUSDT
True,0.0,-8.076318966322264,-3.3670063137294513,6.40269071170864,11,CTCUSDT,ROSEUSDT
True,0.045,-3.3761122379739277,-3.3670063137294513,0.30863413010449997,11,BITUSDT,KAVAUSDT
True,0.015,-3.756967865867242,-3.3670063137294513,0.015040652890559423,11,BITUSDT,SOLUSDT
True,0.012,-3.8359318408069676,-3.3670063137294513,75.93294304484122,10,ENSUSDT,CHZUSDT
True,0.0,-14.292621242638516,-3.3670063137294513,2.0129467694763648,10,DOGEUSDT,ASTRUSDT
True,0.014,-3.791058922068807,-3.3670063137294513,2.2610638841134456,10,LITUSDT,AGLDUSDT
True,0.014,-3.7939459742044663,-3.3670063137294513,0.034200055200935296,10,OCEANUSDT,APEUSDT
True,0.043,-3.395568432823372,-3.3670063137294513,0.5524651361289136,10,RNDRUSDT,CRVUSDT
True,0.012,-3.848804930056275,-3.3670063137294513,4.2971402401275345,10,RSS3USDT,ANKRUSDT
True,0.028,-3.5466377199574795,-3.3670063137294513,0.025918961198410532,10,RSS3USDT,APEUSDT
True,0.005,-4.129875341167712,-3.3670063137294513,0.37287658147356206,10,RSS3USDT,BOBAUSDT
True,0.019,-3.6923832669356087,-3.3670063137294513,0.6962800206519623,10,RSS3USDT,CHZUSDT
True,0.045,-3.378476932928173,-3.3670063137294513,0.015401225717038409,10,ASTRUSDT,SNXUSDT
True,0.012,-3.850507517804669,-3.3670063137294513,538.4606134178117,10,TRBUSDT,ARPAUSDT
True,0.018,-3.713511404140187,-3.3670063137294513,0.22470609359272373,10,1000BTTUSDT,CKBUSDT
True,0.021,-3.6586406139999172,-3.3670063137294513,4.353607347584671,10,BITUSDT,REQUSDT
True,0.0,-8.131651463330263,-3.3670063137294513,0.7087826252387858,10,CTCUSDT,YGGUSDT
True,0.039,-3.427079071332426,-3.3670063137294513,2926.7756297161723,9,ETHUSDT,BITUSDT
True,0.0,-8.0588556921969,-3.3670063137294513,14.49479334797153,9,CTCUSDT,JSTUSDT
True,0.0,-8.117175630397726,-3.3670063137294513,13.70437152744964,9,CTCUSDT,IOTXUSDT
True,0.04,-3.4217433449267562,-3.3670063137294513,21.566757838546778,9,ANTUSDT,BLZUSDT
True,0.025,-3.586197239604792,-3.3670063137294513,2348.548968408775,9,ALICEUSDT,1000BTTUSDT
True,0.026,-3.5828523582796827,-3.3670063137294513,0.001909677222731028,9,1000BTTUSDT,ADAUSDT
True,0.0,-5.257596938603648,-3.3670063137294513,1.3397138671993527,9,AGLDUSDT,AUDIOUSDT
True,0.0,-8.142553710887753,-3.3670063137294513,0.05536738192076121,9,CTCUSDT,HNTUSDT
True,0.0,-8.0904445333782,-3.3670063137294513,6.380053241521486,9,CTCUSDT,HBARUSDT
True,0.027,-3.569965690582794,-3.3670063137294513,296.86983471916227,9,XMRUSDT,BITUSDT
True,0.0,-8.150916019882763,-3.3670063137294513,0.22072723462281843,9,CTCUSDT,FLOWUSDT
True,0.001,-4.5387402695299075,-3.3670063137294513,0.001788788645274441,9,1000BTTUSDT,BICOUSDT
True,0.0,-8.138283373921874,-3.3670063137294513,0.06780267522001865,9,CTCUSDT,FILUSDT
True,0.0,-6.399823662329459,-3.3670063137294513,1.4957907101677523,9,AGLDUSDT,DARUSDT
True,0.018,-3.7021014451732928,-3.3670063137294513,0.9708497517036473,9,SFPUSDT,C98USDT
True,0.012,-3.8296436802713303,-3.3670063137294513,18.77954430819681,9,UNIUSDT,BOBAUSDT
True,0.0,-5.1231607469741824,-3.3670063137294513,0.002895681138589889,9,1000BTTUSDT,BSWUSDT
True,0.004,-4.183077733032661,-3.3670063137294513,0.14439616524740084,9,1INCHUSDT,WAVESUSDT
