AVAXUSDT,AKROUSDT,AVAXUSDT_perc,AKROUSDT_perc,spread,zscore
22.975,0.00403,1.358422515224975,0.8441558441558442,4.094889586407511,0.5130790265049638
20.641,0.003645,1.2204221604682788,0.7635106828655216,3.5645725911799886,-0.4770147341585517
20.019,0.003603,1.1836457163128953,0.7547130289065773,3.1393380098824437,-1.562464913194682
18.529,0.003477,1.0955478034647903,0.7283200670297445,2.239634265989803,-2.6937249518126736
19.32,0.003638,1.1423165612250932,0.7620444072056977,2.276366827630401,-2.184262810339146
19.38,0.003711,1.1458641281854194,0.7773355676581484,1.9943697903618514,-2.1582122726118964
19.135,0.003578,1.1313782297640869,0.7494763301214915,2.3724602829196186,-1.5277698627819167
19.3,0.003584,1.1411340389049844,0.750733137829912,2.509350937390696,-1.2116999784565423
18.85,0.003599,1.1145272867025366,0.7538751571009636,1.989077573568391,-1.6664607009355161
18.87,0.003646,1.1157098090226454,0.763720150816925,1.7888877002585062,-1.6851059869755656
19.01,0.003725,1.123987465263407,0.7802681189777965,1.5587813174610332,-1.7212721618121611
19.442,0.003614,1.1495299473777567,0.7570171763720152,2.5108042097460874,-0.5906530639098242
18.184,0.003379,1.0751492934429139,0.7077922077922079,2.353753576295526,-0.6941968766800852
18.992,0.003459,1.122923195175309,0.7245496439044826,2.786962302576569,-0.1644611754715416
19.121,0.00349,1.1305504641400106,0.7310431503979892,2.77073068401047,-0.1536407220995994
20.367,0.003774,1.2042216046827885,0.7905320485965648,2.6862216623081743,-0.22222199844631985
20.435,0.003768,1.2082421805711583,0.7892752408881442,2.78233100783709,-0.08284730244121305
20.67,0.00379,1.2221368178324368,0.7938835358190197,2.9142634075643805,0.1132313931380645
21.36,0.003958,1.2629338378761898,0.8290741516547968,2.817201732754569,0.07564496031709685
18.851,0.003728,1.1145864128185419,0.7808965228320067,1.3857266446965717,-1.6715491105453506
19.105,0.004011,1.1296044462839236,0.8401759530791789,0.3139025139157603,-2.6570179239767824
18.189,0.004428,1.075444924022941,0.9275240888144114,-2.5556970003443062,-3.658872214906371
18.036,0.004523,1.0663986282741087,0.9474235441977379,-3.1537616378855695,-2.95613869436994
18.468,0.004322,1.0919411103884586,0.9053204859656474,-1.7800985626666908,-1.8398762549700265
16.69,0.003946,0.986814876130787,0.8265605362379557,-1.796579576187586,-1.6238669192546338
17.258,0.004071,1.0203985100218766,0.8527440301633851,-1.814190941373461,-1.4536973767469452
16.653,0.003973,0.9846272098385856,0.8322161709258484,-1.9600716310677377,-1.3668142753423211
16.53,0.004191,0.9773546975699167,0.8778801843317974,-3.104377851951895,-1.6626923212503282
17.668,0.004248,1.0446402175841067,0.8898198575617932,-2.2334166344766544,-1.1611978636863078
17.965,0.004142,1.0622006740377223,0.867616254713029,-1.4398181967990347,-0.7499075795428607
17.595,0.004141,1.0403240111157097,0.8674067867616255,-1.805133305877547,-0.8257879758847176
17.321,0.003991,1.0241234553302194,0.8359865940511102,-1.3763996676544998,-0.5862857877219668
17.563,0.00399,1.0384319754035356,0.8357771260997068,-1.1297147767330138,-0.41970522509658625
17.283,0.003951,1.0218766629220126,0.8276078759949728,-1.227004030795019,-0.3989805545728521
17.258,0.003929,1.0203985100218766,0.8229995810640973,-1.148936430522312,-0.29560374759716984
17.337,0.00383,1.0250694731863064,0.8022622538751571,-0.606132229295099,0.035763716205584835
17.195,0.00376,1.0166735647135339,0.7875994972769167,-0.42018986479100917,0.21926627865154394
16.953,0.003819,1.0023650446402175,0.7999581064097193,-0.9385984291587413,0.03882198415187922
16.517,0.003641,0.9765860580618458,0.7626728110599079,-0.5406878451340624,0.4486496359494839
17.14,0.003705,1.013421628333235,0.7760787599497277,-0.21752086410922544,1.00731060256023
17.43,0.003779,1.0305682019748121,0.7915793883535819,-0.27420279229926336,1.2016032844127806
17.379,0.003701,1.027552770058535,0.775240888144114,0.04021869957672308,1.5942386403094249
17.035,0.003701,1.0072133861526635,0.775240888144114,-0.3037813004232781,1.1082510148073803
16.895,0.003588,0.998935729911902,0.7515710096355258,0.08561137370474725,1.4669635781101393
16.775,0.003676,0.9918405959912492,0.7700041893590281,-0.44665902738610797,0.7554799813261914
16.895,0.003656,0.998935729911902,0.7658148303309594,-0.23296120895636463,0.9190935048701614
16.2,0.003569,0.9578430792881215,0.7475911185588606,-0.5203756987869994,0.512497147687565
15.942,0.003338,0.9425885413587182,0.699204021784667,0.3038341040764916,1.3677358513230955
15.951,0.003449,0.9431206764027671,0.7224549643904483,-0.2071887882085619,0.742286249495701
15.67,0.00338,0.9265062378052386,0.7080016757436113,-0.1649313146259619,0.7647615215169217
15.667,0.003417,0.9263288594572222,0.7157519899455383,-0.34127227872098054,0.3829445001675214
15.427,0.003847,0.9121385916159167,0.8058232090490156,-2.595775374960379,-3.1195552801184707
15.76,0.003571,0.9318275882457281,0.7480100544616675,-0.9697454806299728,-0.6475026781464133
16.182,0.003613,0.9567788092000236,0.7568077084206117,-0.7445108993324254,-0.32299433159485974
15.877,0.003558,0.9387453438183646,0.7452869710934228,-0.7918418986506399,-0.4462220195455108
15.055,0.003362,0.8901436764618932,0.7042312526183494,-0.6956032780391972,-0.32981626717553225
15.149,0.003379,0.8957015313664045,0.7077922077922079,-0.6812464237044757,-0.29850137252432074
15.718,0.00342,0.9293442913734996,0.7163803937997487,-0.3043269514854394,0.3387415910748974
15.69,0.003518,0.9276887601253473,0.7369082530372854,-0.7914462617911635,-0.5121782528736625
16.314,0.003428,0.9645834565127417,0.7180561374109762,0.25419392114266515,1.1830284357571563
15.749,0.003831,0.9311772009696683,0.8024717218265607,-2.198817120216587,-2.327426180455435
16.635,0.003588,0.9835629397504879,0.7515710096355258,-0.17438862629525076,0.5243404135255295
17.012,0.003649,1.0058534854845385,0.7643485546711354,-0.08316697250595695,0.6653946286398124
16.894,0.003559,0.9988766037958965,0.7454964390448262,0.22047321042786905,1.0336218321660557
18.337,0.003641,1.0841955891917459,0.7626728110599079,1.2793121548659379,2.146280076249021
18.299,0.003678,1.0819487967835393,0.770423125261835,1.0679711907709226,1.6629898833302206
18.264,0.00358,1.0798793827233488,0.7498952660242983,1.4920905010766425,1.857468819931884
19.288,0.003538,1.140424525512919,0.7410976120653541,2.7128559197790985,2.447740751762564
18.632,0.003551,1.1016377934133508,0.7438206954335987,1.9959523377997677,1.6451998536462824
17.913,0.003478,1.0591261160054397,0.728529534981148,1.6189493750683148,1.2266622716497557
18.037,0.003569,1.0664577543901141,0.7475911185588606,1.3166243012130003,0.9223632689994588
19.39,0.00372,1.1464553893454739,0.7792207792207794,1.9622057720684687,1.2669573819910842
19.77,0.00382,1.168923313427541,0.8001675743611228,1.8737166799197702,1.1400380209176537
18.547,0.003701,1.0966120735528884,0.775240888144114,1.2082186995767223,0.5578969683818576
18.076,0.003691,1.0687636729143262,0.7731462086300797,0.7840676087915917,0.1696979267317109
16.007,0.003212,0.9464317388990718,0.6728110599078342,0.9591303601838508,0.251784738315999
12.857,0.002541,0.760184473481937,0.532258064516129,0.9526921685016063,0.1870158673763051
15.415,0.002934,0.9114290782238514,0.6145789694176791,1.6695300363572265,0.7294947824774862
14.12,0.002688,0.8348607579968071,0.5630498533724341,1.5270132030430226,0.5364052361647462
13.081,0.002693,0.7734287234671554,0.5640971931294513,0.4645887484355864,-0.5122129575056602
13.019,0.002692,0.7697629042748182,0.5638877251780477,0.40727363935707395,-0.5773114481817828
13.122,0.002659,0.7758528942233784,0.5569752827817345,0.6648750397661445,-0.6468420005676933
13.507,0.002701,0.7986164488854727,0.5657729367406787,0.8531096210636928,-0.4977026236607231
13.065,0.002679,0.7724827056110684,0.5611646418098032,0.5141772213364053,-1.1191196051428611
12.869,0.002711,0.7608939868740022,0.567867616254713,0.16826071184882174,-1.6552568543654707
12.997,0.002727,0.7684621297226985,0.571219103477168,0.22130245710503083,-1.4117503083711467
12.887,0.002809,0.7619582569621002,0.5883954754922497,-0.2728585984568994,-1.8611210337626884
12.188,0.002659,0.7206291018742979,0.5569752827817345,-0.2691249602338548,-1.628627996793331
11.821,0.002569,0.6989298173003016,0.5381231671554253,-0.21448477730002935,-1.4931795597064823
12.357,0.002866,0.7306214154792171,0.6003351487222456,-1.0698973809816597,-2.2536905170003356
13.069,0.002751,0.7727192100750903,0.5762463343108505,0.18086507498934346,-0.6165653942022636
12.955,0.002808,0.7659788328504701,0.5881860075408464,-0.20017370753541464,-1.003906760953828
12.833,0.00283,0.7587654466978064,0.5927943024717219,-0.4252413078081272,-1.2013290214523307
12.775,0.00285,0.7553361319694909,0.5969836614997907,-0.5769391262378676,-1.3158076302474513
12.874,0.00283,0.7611896174540295,0.5927943024717219,-0.3842413078081268,-0.9520879826578433
12.457,0.002911,0.7365340270797611,0.6097612065354001,-1.1807174724485705,-1.8038430888634946
12.481,0.002899,0.7379530538638917,0.607247591118559,-1.1004987813907299,-1.5131328289763657
13.153,0.00308,0.7776858038195471,0.6451612903225806,-1.2764640381798689,-1.5469724370200943
12.911,0.002991,0.7633772837462307,0.626518642647675,-1.1015087461675304,-1.2711435926916244
13.585,0.003121,0.8032282859338971,0.6537494763301216,-1.0365445659608366,-1.1467938593087081
13.405,0.003021,0.7925855850529179,0.632802681189778,-0.7480554738121388,-0.643617387389287
13.927,0.003032,0.8234494176077574,0.6351068286552158,-0.27758927394849664,0.12784983309156572
13.6,0.003011,0.8041151776739786,0.6307080016757436,-0.5062065645972691,-0.15570727041862875
13.676,0.003009,0.808608762490392,0.6302890657729368,-0.4208367827542947,0.1057218388921971
13.275,0.00298,0.7848991899722108,0.6242144951822372,-0.6859749460311733,-0.3329979467069626
13.424,0.003051,0.7937089812570212,0.639086719731881,-0.8696022014567486,-0.6575799151516127
13.455,0.002941,0.7955418908531898,0.6160452450775032,-0.32326420009318113,0.7061050177707416
13.485,0.002962,0.797315674333353,0.6204440720569753,-0.3916469094444075,0.5560226678440781
12.98,0.002931,0.7674569857506061,0.6139505655634688,-0.7514152908783114,-0.29422172502336796
13.0,0.00285,0.7686395080707148,0.5969836614997907,-0.35193912623786794,0.7548788189883485
13.75,0.00287,0.8129840950747945,0.6011730205278594,0.3043630553323933,2.080155437676699
13.704,0.00287,0.8102642937385444,0.6011730205278594,0.2583630553323939,1.9300996691209051
13.174,0.00277,0.7789274522556613,0.5802262253875158,0.19685214748109026,1.6473525775327984
11.83,0.00251,0.6994619523443505,0.5257645580226226,0.0709237870677022,1.2655311091385941
11.944,0.00261,0.7062023295689707,0.546711353162966,-0.28356530508099276,0.48801286567549784
11.919,0.002641,0.7047241766688347,0.5532048596564726,-0.45379692364709,0.13944931324347548
11.381,0.002488,0.6729143262579081,0.521156263091747,-0.275008612659585,0.4439792142327645
11.95,0.002599,0.7065570862650032,0.5444072056975283,-0.22603150494463975,0.4815262471006388
11.703,0.002585,0.6919529356116596,0.5414746543778802,-0.4074430320438207,-0.03370962421993002
11.844,0.00258,0.7002897179684267,0.540427314620863,-0.24301857743638422,0.30998030786535913
11.78,0.002599,0.6965056465440784,0.5444072056975283,-0.3960315049446397,-0.2283259169579905
11.67,0.002688,0.6900017737834802,0.5630498533724341,-0.9229867969569767,-1.7723293477606161
11.68,0.00261,0.6905930349435345,0.546711353162966,-0.5475653050809939,-0.6039698575035108
11.71,0.003892,0.6923668184236977,0.8152492668621701,-6.523595466427292,-4.2360455929210845
11.645,0.003311,0.6885236208833442,0.6935483870967742,-3.8666738410433616,-1.9713021884030144
11.205,0.002989,0.6625081298409508,0.626099706744868,-2.798138964324556,-1.1760534104630003
10.97,0.00312,0.6486134925796725,0.6535400083787181,-3.646859675039348,-1.5178242156043047
10.87,0.003078,0.6427008809791285,0.6447423544197738,-3.550094256336898,-1.3147071985447767
10.899,0.003029,0.6444155383432861,0.6344784248010055,-3.2915346011840363,-1.0667611332221723
10.866,0.003001,0.6424643765151067,0.6286133221617094,-3.1933576553824015,-0.9311787603631965
11.163,0.003109,0.6600248329687223,0.6512358609132802,-3.402325874902992,-0.9500445884251554
11.38,0.003057,0.6728552001419027,0.6403435274403017,-2.941711546985669,-0.6388244997177543
12.07,0.003077,0.713652220185656,0.6445328864683704,-2.3454093654154082,-0.26476884359477043
11.738,0.00305,0.6940223496718501,0.6388772517804777,-2.5509173105352634,-0.31520517146395427
11.495,0.003044,0.6796547034825282,0.637620444072057,-2.7658079650063403,-0.3721172053583081
