ETHUSDT,BTCUSDT,ETHUSDT_perc,BTCUSDT_perc,spread,zscore
1624.25,21399.76,1.439593359745451,1.040116883230503,109.55070675604748,-0.18685482203650217
1663.84,21523.9,1.4746824784847599,1.0461506008929553,140.3539367052008,0.1378830124469923
1655.98,21367.42,1.4677160608719544,1.0385450254151034,143.56976864942908,0.09794241222793072
1694.65,21560.05,1.5019897719517492,1.0479076404732486,168.60519868894426,0.40393321642595514
1506.8,20242.88,1.3354959362563925,0.9838877283300882,73.98598576702989,-1.179124177487874
1489.94,20039.04,1.320552704583123,0.9739802608875698,71.55401224652542,-1.2324689047258535
1423.16,19558.29,1.2613647442544782,0.9506138216558652,38.80204271168168,-1.7209646911042995
1547.07,20288.97,1.3711877476136032,0.9861278930397903,110.99368327272077,-0.5555988971403213
1520.23,19812.81,1.347399115459952,0.9629845468004382,117.85682833000374,-0.5048402863935088
1551.64,20051.16,1.3752381965309723,0.9745693430373114,132.39614489501696,-0.23137259968954016
1581.64,20130.97,1.40182757673252,0.9784484392725321,156.7471025415607,0.21737340214985856
1575.05,19949.25,1.3959867762149132,0.9696160953574299,163.0194503234186,0.40799595467620037
1552.87,19832.0,1.3763283611192356,0.9639172602041957,149.13853835678196,0.2749179559832692
1575.5,20003.2,1.3963856169179363,0.9722382885899842,159.65080811105213,0.5927334302002385
1614.08,19795.76,1.4305795598571263,0.962155846251503,212.91364667515404,1.7210966664461116
1556.07,18791.14,1.3791645616740673,0.913327157367561,226.011790129975,1.840058855533033
1627.1,19293.41,1.442119350864598,0.9377395576440213,261.4905496479489,2.200446217574075
1630.56,19318.0,1.4451859927145099,0.9389347333917231,263.2100415478176,2.0007106967908697
1713.3,21358.79,1.5185195033103778,1.0381255717061706,201.50060984113816,0.8988963487156013
1772.8,21646.07,1.5712551073767804,1.0520885684040053,240.66660548954178,1.384558431828666
1761.15,21827.76,1.5609295647318462,1.0609194541949745,216.15638114172248,0.9020295943750215
1713.7,22396.74,1.518874028379732,1.088574236501902,128.43333116966892,-0.5245889853928275
1567.8,20171.8,1.3895610093328725,0.9804329462175773,140.01710881531562,-0.3366229560811799
1633.4,20226.89,1.447703120706923,0.9831105481671865,201.71777610949061,0.6132006383509212
1467.27,19702.5,1.3004599962774868,0.95762302436331,72.70469528915396,-1.3220067063906105
1434.24,19802.75,1.271185088675583,0.9624955891744975,32.57888654420981,-1.8163286106644203
1468.58,20113.53,1.301621065879621,0.9776007831098676,44.9215255292097,-1.5744344560104953
1338.2,19417.07,1.1860636195236955,0.943749945320345,-36.16224545828322,-2.4115423471674657
1378.47,19536.73,1.2217554308809062,0.9495659164455987,-4.3619160260641365,-1.779106388390599
1325.55,18876.0,1.1748517642053764,0.9174517044985073,-10.514696953276598,-1.6521485645593263
1250.22,18462.25,1.1080858305192907,0.8973417424972222,-56.55900250718514,-1.861176699266345
1327.4,19401.18,1.1764914426511386,0.9429776255712201,-45.83753322928419,-1.5535114732136752
1333.28,19299.93,1.1817029611706418,0.9380564566222651,-32.790943349727286,-1.2910270766120582
1318.3,18921.93,1.1684259973233357,0.9196840925461666,-21.015674466047585,-1.0826880934214946
1342.52,18809.11,1.1898924902727184,0.9142005737232421,11.189853140980858,-0.7376245656080604
1340.75,19229.76,1.1883237168408272,0.9346459042751226,-20.354231133939265,-0.9158319769143625
1330.17,19082.0,1.1789465287564147,0.9274641568786034,-20.475610683535706,-0.8331670348586494
1340.38,19416.78,1.1879957811516748,0.9437358501203923,-33.961718929245535,-0.8752049112936434
1341.14,19591.0,1.1886693787834473,0.9522036630022387,-45.53320820150657,-0.9164635160570472
1328.68,19426.62,1.1776259228730712,0.9442141148360241,-46.35820529383659,-0.8470916905416545
1312.65,19311.73,1.1634183307187111,0.9386299854479211,-54.25616073815945,-0.8840229689501644
1307.4,19058.9,1.1587651891834403,0.9263414012961751,-41.61056647397754,-0.6865971700039479
1325.48,19630.5,1.1747897223182395,0.9541235264440532,-63.98906301871648,-0.9220779284790797
1361.47,20335.13,1.2066881154333626,0.988371460039136,-77.87357390101101,-1.0745632649496937
1352.25,20163.22,1.1985163125847538,0.9800159227155326,-74.92558904970565,-1.2831342112362243
1377.15,19965.97,1.220585498152038,0.9704287565409019,-36.0640102473094,-0.1845264487452157
1391.67,19532.05,1.2334547581695872,0.9493384490808471,9.169339683924363,1.3542872148716252
1315.3,19357.27,1.165767059303181,0.9408434178818511,-54.829533608431575,-0.7623867901755388
1322.13,19428.93,1.1718205748624,0.944326390394267,-53.071709714792405,-0.6509555419975669
1290.23,19166.16,1.1435472005814211,0.9315546811131125,-66.3725509725582,-1.0825940856052811
1280.1,18998.96,1.1345688532000318,0.9234280692783937,-64.66794526527997,-0.9226943772891649
1294.6,19155.35,1.147420386964113,0.9310292703838462,-61.237406907392824,-0.7663584194731334
1287.52,19427.5,1.141145293236548,0.9442568864772596,-87.58049269229605,-1.6397107359578014
1299.34,19230.23,1.1516215090359576,0.9346687482198733,-61.7974982672074,-0.6008454978757263
1298.26,19106.44,1.150664291348702,0.9286520420056399,-54.11550161347532,-0.2547899894644495
1306.05,19312.06,1.1575686670743706,0.9386460248133844,-60.87951851258185,-0.44844548102041865
1330.9,19602.0,1.1795935370079857,0.9527383085176807,-56.55180068224854,-0.18343416516873565
1310.74,19328.94,1.1617254735125457,0.939466462658899,-57.38430406484758,-0.14871955208571405
1302.3,19129.5,1.154244994549177,0.9297728534225576,-51.707714577649085,0.189561119358876
1357.1,19041.5,1.2028149290506704,0.9254956892990214,9.321025268286803,2.6227035761843207
1381.51,19154.24,1.2244498214079964,0.9309753197909245,25.751160152027524,2.569203374620253
1429.75,19195.0,1.2672055447720847,0.9329564244463259,71.10612110520537,2.9167586095578253
1375.01,19561.7,1.2186887890309943,0.9507795617656523,-9.589320957348491,0.8064883259421751
1358.83,19332.77,1.2043482499756264,0.9396526165065484,-9.565395810415112,0.7374997760779083
1484.86,20085.3,1.3160502362023274,0.9762286883006923,63.19967695933224,2.131287253591564
1692.78,20810.86,1.5003323672525193,1.011493906499248,219.7637169295897,3.4032024687082147
1528.7,22176.5,1.3549061838035223,1.0778696611999972,-40.97783174318374,-0.31843631790687055
1573.4,20644.46,1.394524360303828,1.0034061779747432,112.16169772917806,1.6678388865705784
1752.9,20853.98,1.5536174851764206,1.0135897169197807,276.8316344050811,2.808110122202749
1602.45,20677.0,1.42027174346566,1.0049877566176963,138.9084796088739,1.260228304712124
1587.75,20542.59,1.4072429471669015,0.9984548744603725,133.72217191219488,1.096279572160107
1642.69,20532.0,1.455936965442669,0.9979401566414151,189.4117441277458,1.458275291503299
1517.6,20200.5,1.3450681131289495,0.9818278849715033,87.78569025192496,0.45271938746124185
1530.35,20324.0,1.3563685997146073,0.9878304959857842,91.79422012723057,0.4244235329630873
1644.29,21202.5,1.4573550657200847,1.0305292310144947,143.55299336978987,0.8457965404190568
1631.87,21362.5,1.446347062316644,1.0383058930572877,119.80801183172434,0.5422136732734529
1580.78,21041.87,1.4010653478334087,1.0227219483649082,91.4125670226615,0.1879489588228179
1566.51,20638.5,1.388417665984206,1.0031164973136493,105.69355329147083,0.27125796279648373
1334.0,18653.85,1.182341106295479,0.9066542952934669,13.659332100981374,-0.8376811587457986
1101.58,16066.5,0.9763443147473565,0.7808983794408385,-35.62509925830773,-1.447452791386121
1298.65,17644.5,1.1510099532913223,0.8575957088378847,49.752270322521326,-0.4588279568532164
1287.95,17052.53,1.1415264076861036,0.8288235174036835,80.95257857932529,-0.11365223722165049
1256.19,16847.0,1.1133771171793987,0.8188339089683383,63.74022517631647,-0.3209509905312375
1221.17,16397.05,1.0823384473574589,0.7969644771798712,60.56819669539527,-0.41591753170052437
1242.5,16654.11,1.1012434966807592,0.8094586568343736,63.70319823180057,-0.43854865873373033
1252.55,16938.0,1.1101509390482773,0.8232568855051768,53.65914192654168,-0.5643559385009124
1215.9,16728.88,1.0776675795687203,0.8130927882152463,31.810892796793496,-0.7807343370029406
1200.05,16731.95,1.0636195236955692,0.8132420029181924,15.743594713531593,-1.1101300926704976
1211.75,16822.0,1.0739893819741728,0.8176188055241519,21.06975354163933,-0.9453845768285691
1217.63,16741.0,1.0792009004936762,0.8136818703649878,32.68302544528501,-0.7762690287647199
1141.75,16318.03,1.0119474948372287,0.7931237782134869,-13.258678047492822,-1.4738761137510155
1107.29,15816.09,0.9814051601123844,0.7687274173024897,-12.190795339889064,-1.3180478879079427
1139.41,16223.8,1.0098735231815081,0.7885438103116594,-8.928971732918171,-1.2400125792238377
1184.53,16607.57,1.0498639510046355,0.8071966202626761,9.027352236685374,-0.7858641479959839
1203.2,16610.2,1.0664114086167318,0.8073244491450046,27.511197852653368,-0.34234109475914065
1198.86,16514.0,1.0625648116142412,0.8026487310917753,29.98034300241534,-0.19943662117882402
1204.83,16456.22,1.0678560982743492,0.7998403840115716,40.0400769603491,0.15694240008537005
1193.37,16403.5,1.057698955037358,0.7972779738684713,32.31165837714161,0.02335763934116695
1168.29,16213.42,1.0354702331888643,0.7880392993616332,20.685736444363556,-0.23075618308453574
1216.46,16483.0,1.078163914665816,0.8011420028209841,49.77455817541545,0.6950982098252717
1294.12,17163.88,1.1469949568808884,0.8342355881440899,79.24109924017762,1.6163752708445922
1275.84,17006.96,1.1307931612114122,0.8266086268456205,72.06807488363552,1.270704620469136
1294.59,17120.41,1.1474115238373792,0.8321227662753385,82.78795516180094,1.6340154034464585
1239.9,16885.68,1.0989390837299584,0.8207139170171834,44.71241088948932,0.3488015860246036
1278.97,17134.19,1.133567319879107,0.832792531293774,66.19259112683517,1.0922462596154494
1259.0,16970.0,1.1158676557916103,0.8248122179137354,57.84414561892868,0.8157757360684288
1270.8,17138.5,1.1263261453375522,0.8330020151275518,57.71752443665332,0.800170814984884
1230.0,16876.14,1.0901645882634476,0.820250233542882,35.48766291369634,0.007984573322601964
1280.26,17230.5,1.1347106632277735,0.8374735958021577,60.66566005226582,0.8185754990962638
1262.39,17129.25,1.118872255754385,0.8325524268532029,49.96224993182295,0.3953853927885007
1265.95,17128.5,1.1220275288716355,0.8325159737498772,53.57533578278253,0.48549861459180577
1262.9,17092.17,1.1193242752178114,0.8307501854247854,53.09681440326972,0.39385253944257814
1274.9,17208.5,1.1299600272984305,0.8364043047712737,56.86284501374985,0.47009642833885507
1321.09,17779.26,1.1708988096820796,0.8641456024434271,62.65380462208577,0.6847756542923029
1307.7,17807.0,1.1590310829854558,0.8654938812250964,47.30033594792371,-0.24976778959320944
1266.35,17361.09,1.1223820539409892,0.84382081015321,37.51235168316589,-0.8992002006520646
1166.27,16631.5,1.0336798815886268,0.8083597172794514,-10.92644031460145,-2.9493374431570056
1186.55,16778.56,1.051654302604873,0.8155074417795336,-1.055513970776019,-2.0970460216250193
1182.45,16737.36,1.048020420643995,0.8135049513035144,-2.239331224724083,-1.8940499981235055
1167.25,16439.59,1.0345484680085442,0.7990320972004988,3.637167228961971,-1.5663954558452984
1216.6,16895.92,1.0782879984400897,0.8212116233879221,20.68761207105308,-0.8609728517794156
1213.64,16827.65,1.0756645129268705,0.8178934189025381,22.55984013107627,-0.7157749008591986
1217.25,16828.5,1.07886410167779,0.8179347324196403,26.10967616665539,-0.5136128367892921
1219.35,16786.03,1.080725358291898,0.8158705146886563,31.21575095366552,-0.23729180202877573
1220.05,16836.02,1.0813457771632677,0.8183002355356516,28.37740203436624,-0.3243211998971058
1217.95,16834.47,1.0794845205491594,0.818224899122112,26.387112793016286,-0.34217451275270916
1227.15,16922.0,1.0876385971443006,0.8224792193008975,29.391640080348452,-0.15473147939375176
1211.17,16706.5,1.0734753206236096,0.8120050276120107,28.664974589430358,-0.129328576745155
1188.0,16547.37,1.052939455981281,0.8042706511690753,16.758376540382642,-0.6390872532111203
1197.25,16634.34,1.0611378482100915,0.808497753030711,19.85254126309792,-0.42586962470845996
1199.81,16612.46,1.063406808653957,0.807434294496359,23.961232488428323,-0.1700431476211187
1196.21,16543.0,1.0602160830297713,0.8040582510870316,25.27769009864096,-0.03820730572266984
1200.33,16617.02,1.063867691244117,0.8076559293645786,24.15847051459332,-0.026020770438665172
1213.97,16673.03,1.0759569961090873,0.8103782471209338,33.834019164924484,0.6225776168328077
1214.58,16678.5,1.0764976468398522,0.8106441117545219,34.056846358591656,0.8385774561350312
1251.71,16871.21,1.1094064364026341,0.8200106151436883,57.54661390733804,2.2918936384105812
