1000BTTUSDT,HOTUSDT,1000BTTUSDT_perc,HOTUSDT_perc,spread,zscore
0.000782,0.001996,0.9536585365853659,0.8804587560652846,-2.776511316420567e-05,-1.5295797380793459
0.000767,0.001971,0.9353658536585366,0.8694309660344067,-3.262276455242967e-05,-1.4843876388282997
0.000797,0.002091,0.9719512195121951,0.9223643581826202,-5.130603788895498e-05,-1.7397618256380571
0.000793,0.002101,0.9670731707317073,0.9267754741949714,-5.936297733366547e-05,-1.7131850601935878
0.00079,0.002048,0.9634146341463415,0.9033965593295104,-4.0861198276699964e-05,-1.1428553792351097
0.000775,0.002022,0.9451219512195121,0.8919276576973975,-4.531315572045287e-05,-1.1489957239301232
0.000788,0.002045,0.9609756097560975,0.9020732245258051,-4.164411644328695e-05,-0.967488005352922
0.000776,0.002027,0.9463414634146342,0.8941332157035731,-4.63416254428082e-05,-1.0287273472616338
0.00078,0.002024,0.9512195121951219,0.8928098808998678,-4.112454360939504e-05,-0.8257676454734004
0.000785,0.002056,0.9573170731707318,0.9069254521393914,-4.910674983246851e-05,-0.9892006615372451
0.000774,0.002038,0.9439024390243902,0.8989854433171592,-5.280425883198963e-05,-1.0077842850748733
0.00077,0.002037,0.9390243902439024,0.8985443317159243,-5.6398564887518636e-05,-1.053710711256773
0.000767,0.001961,0.9353658536585366,0.8650198500220556,-2.8565825107719164e-05,-0.0033297459682325734
0.000784,0.002007,0.9560975609756097,0.8853109836788708,-3.0227746553387327e-05,7.054869273355865e-06
0.000792,0.002026,0.9658536585365853,0.8936921041023379,-2.9935931498337154e-05,0.11848226103110855
0.000794,0.002024,0.9682926829268292,0.8928098808998678,-2.7124543609395027e-05,0.508962149170262
0.000792,0.002011,0.9658536585365853,0.8870754300838113,-2.3850522331271507e-05,0.9753379290727023
0.000784,0.002003,0.9560975609756097,0.8835465372739303,-2.860497077550306e-05,0.7359828913393348
0.000775,0.001992,0.9451219512195121,0.878694309660344,-3.3142337386321465e-05,0.35870388520793905
0.000775,0.002009,0.9451219512195121,0.886193206881341,-4.00391344423293e-05,-0.1451346428284874
0.000769,0.002064,0.9378048780487805,0.9104543449492721,-6.835230138823667e-05,-2.250867620013218
0.000761,0.001981,0.9280487804878048,0.873842082046758,-4.26797039971401e-05,-0.10722315450663913
0.000771,0.00199,0.9402439024390243,0.8778120864578739,-3.6330949497379483e-05,0.44377313584597516
0.000765,0.001973,0.9329268292682926,0.870313189236877,-3.5434152441371687e-05,0.46142416254427693
0.000804,0.001961,0.9804878048780489,0.8650198500220556,8.434174892280868e-06,3.038411882092166
0.000768,0.001943,0.9365853658536586,0.8570798411998236,-2.026333410724032e-05,1.048883387252804
0.000771,0.001972,0.9402439024390243,0.8698720776356418,-2.9028458496900555e-05,0.4381761552508609
0.000782,0.00201,0.9536585365853659,0.8866343184825761,-3.344482838680033e-05,0.12921861667246748
0.000769,0.001979,0.9378048780487805,0.8729598588442876,-3.3868316108197826e-05,0.0643552939671242
0.000764,0.001915,0.9317073170731708,0.8447287163652405,-1.2903903662051094e-05,1.293127555546423
0.000765,0.001912,0.9329268292682926,0.8434053815615351,-1.0686821828638005e-05,1.2913651208474635
0.000763,0.00192,0.9304878048780488,0.846934274371416,-1.593237338440637e-05,0.8829164032767799
0.000768,0.001901,0.9365853658536586,0.8385531539479488,-3.2241884394564437e-06,1.5441042151114468
0.000782,0.00192,0.9536585365853659,0.846934274371416,3.067626615593658e-06,1.703403244387884
0.000772,0.001882,0.9414634146341464,0.8301720335244818,8.483996505493458e-06,1.7550796727989249
0.000801,0.001924,0.9768292682926829,0.8486987207763564,2.0444850837709528e-05,2.0188327457168076
0.000822,0.001954,1.002439024390244,0.8619320688134098,2.9274032503578203e-05,2.0469928620534428
0.000804,0.001949,0.9804878048780489,0.8597265108072343,1.330250222593345e-05,1.2419475320513909
0.000817,0.001971,0.9963414634146341,0.8694309660344067,1.7377235447570355e-05,1.2689854654796358
0.000836,0.002257,1.0195121951219512,0.9955888839876489,-7.965123267114833e-05,-2.1565762827453567
0.000823,0.002064,1.0036585365853659,0.9104543449492721,-1.435230138823677e-05,0.05746945194477848
0.000817,0.002026,0.9963414634146341,0.8936921041023379,-4.935931498337089e-06,0.3102366442980632
0.000819,0.00207,0.998780487804878,0.9131010145566828,-2.0786465055062995e-05,-0.35347098937886895
0.000789,0.001985,0.9621951219512195,0.8756065284516982,-1.630247977502412e-05,-0.21785404702354538
0.000792,0.002041,0.9658536585365853,0.9003087781208645,-3.602134066540269e-05,-1.0215043272932622
0.000829,0.002172,1.0109756097560976,0.9580943978826643,-5.216724739110965e-05,-1.4934139738947312
0.000827,0.002138,1.0085365853658537,0.9430966034406706,-4.037365327909414e-05,-0.9725002392214226
0.000805,0.00204,0.9817073170731708,0.8998676665196296,-2.2615646720931717e-05,-0.3092768956650767
0.000797,0.002074,0.9719512195121951,0.9148654609616232,-4.4409240832947255e-05,-1.1026264231299303
0.000717,0.0018,0.874390243902439,0.7940008822232025,-1.3249100047880904e-05,0.031600598744892794
0.000666,0.001496,0.8121951219512196,0.6599029554477283,5.9081859071316795e-05,2.268258322740856
0.00074,0.001704,0.9024390243902439,0.7516541685046317,4.869751862133934e-05,1.694302516594456
0.000716,0.001649,0.8731707317073171,0.7273930304367006,4.701068556724674e-05,1.4658917424833355
0.000701,0.001573,0.8548780487804879,0.693868548742832,6.284342534704636e-05,1.683529617858902
0.000678,0.00152,0.826829268292683,0.670489633877371,6.13452044040116e-05,1.4795383597039684
0.000675,0.001545,0.8231707317073171,0.6815174239082488,4.820285579223559e-05,1.076955779623999
0.000681,0.001595,0.8304878048780487,0.7035730039700044,3.391815856868322e-05,0.7149507541245634
0.000668,0.001545,0.8146341463414634,0.6815174239082488,4.120285579223553e-05,0.8645339607970054
0.000669,0.001546,0.8158536585365854,0.6819585355094839,4.179716184776446e-05,0.8321735682250843
0.000668,0.001566,0.8146341463414634,0.6907807675341862,3.2683282958343644e-05,0.6015615483337385
0.000661,0.001581,0.8060975609756098,0.6973974415527129,1.9597873791277936e-05,0.21872318613055194
0.000644,0.001516,0.7853658536585366,0.6687251874724306,2.8967980181895904e-05,0.4075029570590248
0.000639,0.001445,0.7792682926829269,0.6374062637847376,5.2772250239340075e-05,0.9306849659437212
0.000652,0.001609,0.7951219512195122,0.709748566387296,-7.615566539112811e-07,-0.4493931562399696
0.000666,0.001638,0.8121951219512196,0.7225408028231143,1.4733189564284255e-06,-0.4198854853058661
0.00069,0.001651,0.8414634146341463,0.7282752536391707,2.019929767830479e-05,-0.002655768253740766
0.000677,0.001632,0.8256097560975609,0.7198941332157036,1.4907482623254605e-05,-0.2641470057622806
0.000682,0.001638,0.8317073170731707,0.7225408028231143,1.747331895642838e-05,-0.30163249555377447
0.000683,0.001597,0.8329268292682928,0.7044552271724747,3.5106770679741296e-05,0.2274754014950721
0.000665,0.001589,0.8109756097560976,0.7009263343625938,2.0352322235509608e-05,-0.5548146901697965
0.000683,0.001608,0.8329268292682928,0.7093074547860609,3.06441372905597e-05,-0.19124665990460515
0.000713,0.001669,0.8695121951219512,0.7362152624614027,3.589680667782599e-05,0.16165035322888263
0.000703,0.001638,0.8573170731707317,0.7225408028231143,3.847331895642835e-05,0.34261340529592876
0.000709,0.00168,0.8646341463414634,0.7410674900749891,2.7434173288644402e-05,-0.24885521963110607
0.000692,0.001654,0.8439024390243903,0.7295985884428761,2.0982215844891666e-05,-0.5606596881938358
0.000697,0.001722,0.8500000000000001,0.7595941773268637,-1.6049723791393324e-06,-1.8704387361380472
0.000696,0.001685,0.848780487804878,0.7432730480811646,1.2405703566289268e-05,-0.8611983988637592
0.000694,0.001718,0.8463414634146341,0.7578297309219232,-2.9821966012552473e-06,-1.6760531992149492
0.000667,0.00167,0.8134146341463414,0.7366563740626378,-1.050888726664514e-05,-1.8733027878695196
0.000683,0.001722,0.8329268292682928,0.7595941773268637,-1.5604972379139347e-05,-1.8960820720097253
0.000677,0.001691,0.8256097560975609,0.7459197176885752,-9.028460100536997e-06,-1.3666926767361705
0.000686,0.001687,0.8365853658536585,0.7441552712836348,1.5943156773471625e-06,-0.7303500061044919
0.000685,0.001668,0.8353658536585366,0.7357741508601676,8.302500622296943e-06,-0.319805155061921
0.000677,0.001655,0.8256097560975609,0.7300397000441112,5.576521900420533e-06,-0.39324716965961487
0.000683,0.001685,0.8329268292682928,0.7432730480811646,-5.94296433710723e-07,-0.7765669715753535
0.000678,0.001686,0.826829268292683,0.7437141596823996,-5.99999037818183e-06,-1.0684155303968519
0.000667,0.001693,0.8134146341463414,0.7468019408910455,-1.983984798947921e-05,-1.6695973744069015
0.000629,0.001524,0.7670731707317073,0.6722540802823115,1.0722428626127548e-05,0.07121038616061737
0.000634,0.001543,0.7731707317073171,0.6806352007057787,8.014243681177648e-06,-0.05712936627255818
0.000633,0.001522,0.7719512195121951,0.6713718570798412,1.5533816515069616e-05,0.4493751062784633
0.000618,0.001435,0.7536585365853659,0.6329951477723865,3.5829189684050394e-05,1.5459341727376577
0.000641,0.001491,0.7817073170731708,0.6576973974415528,3.611032879367198e-05,1.5143586713233521
0.000637,0.001483,0.776829268292683,0.6541685046316719,3.535588034944031e-05,1.4768656877161603
0.000642,0.001483,0.7829268292682927,0.6541685046316719,4.035588034944032e-05,1.7370437472840223
0.000638,0.001473,0.7780487804878049,0.6497573886193206,4.0412819794150836e-05,1.627637037231204
0.000639,0.001471,0.7792682926829269,0.6488751654168505,4.222420768309283e-05,1.572640851525889
0.000636,0.001469,0.7756097560975609,0.6479929422143803,4.0035595572034946e-05,1.3140344794432675
0.000635,0.00148,0.774390243902439,0.6528451698279665,3.457296218285354e-05,0.9747810196764882
0.000627,0.001467,0.7646341463414634,0.6471107190119101,3.184698346097702e-05,0.7695243019346686
0.000617,0.001479,0.752439024390244,0.6524040582267314,1.6978656127324522e-05,0.009680096815480758
0.000623,0.001402,0.7597560975609756,0.6184384649316277,5.421708985159487e-05,1.6577638326579258
0.000618,0.001414,0.7536585365853659,0.623731804146449,4.4348762517942386e-05,1.0802603714335974
0.000621,0.00142,0.7573170731707317,0.6263784737538598,4.491459885111622e-05,1.0080392244092637
0.000624,0.001438,0.7609756097560976,0.6343184825760918,4.061210785063737e-05,0.7195791639393625
0.000627,0.001445,0.7646341463414634,0.6374062637847376,4.077225023934e-05,0.6550567497184328
0.000621,0.001447,0.7573170731707317,0.6382884869872077,3.396086235039799e-05,0.23707463954823
0.000632,0.00147,0.7707317073170732,0.6484340538156154,3.562990162756386e-05,0.24478883593496537
0.000626,0.00146,0.7634146341463415,0.6440229378032643,3.368684107227444e-05,-0.0352177528648327
0.000619,0.00145,0.7548780487804878,0.639611821790913,3.074378051698488e-05,-0.4091466619604737
