hot,pvalue,cointegration_value,critical_value,hedge_ratio,zero_crossings,symbol1,symbol2
True,0.003,-4.215602379732149,-3.3670063137294513,0.003642772180149681,2,DOTUSDT,ETHUSDT
True,0.02,-3.6680412898041443,-3.3670063137294513,0.036489700628474696,2,1000BTTUSDT,GALAUSDT
True,0.018,-3.7103591097969817,-3.3670063137294513,0.21455283252658414,2,ALPHAUSDT,GLMRUSDT
True,0.003,-4.284314528700458,-3.3670063137294513,31.304438367845282,2,RSS3USDT,AKROUSDT
True,0.037,-3.448399062255009,-3.3670063137294513,227.55552903966415,2,BNXUSDT,MANAUSDT
True,0.0,-4.740498514013876,-3.3670063137294513,0.003625719113097781,2,1000BTTUSDT,BATUSDT
True,0.025,-3.5861869630893093,-3.3670063137294513,0.008670588145291832,2,CKBUSDT,AGLDUSDT
True,0.019,-3.68019063030249,-3.3670063137294513,0.023739258525551643,2,DUSKUSDT,APTUSDT
True,0.037,-3.4493740869663987,-3.3670063137294513,0.00028917413440253,2,1000BTTUSDT,MASKUSDT
True,0.024,-3.613800052479237,-3.3670063137294513,6761.6374669014585,1,BNXUSDT,ONEUSDT
True,0.03,-3.52429834453844,-3.3670063137294513,357.00735420613825,1,BNXUSDT,LRCUSDT
True,0.039,-3.4301076174016476,-3.3670063137294513,98.98466580162913,1,BNXUSDT,MTLUSDT
True,0.029,-3.5423809976993987,-3.3670063137294513,0.18570087696390347,1,ALPHAUSDT,SFPUSDT
True,0.02,-3.670093030904495,-3.3670063137294513,143.27296325594122,1,BNXUSDT,KNCUSDT
True,0.023,-3.6221915398985414,-3.3670063137294513,52.97726279517278,1,BNXUSDT,RUNEUSDT
True,0.036,-3.4652978818948714,-3.3670063137294513,170.75772589082612,1,BNXUSDT,SANDUSDT
True,0.004,-4.187079840231504,-3.3670063137294513,9930.94304335597,1,BNXUSDT,SHIB1000USDT
True,0.012,-3.8414586119004976,-3.3670063137294513,3315.4867371914456,1,BNXUSDT,SKLUSDT
True,0.03,-3.5263594628691846,-3.3670063137294513,18807.837608985996,1,BNXUSDT,STMXUSDT
True,0.04,-3.417478118107392,-3.3670063137294513,0.018452270132517656,1,IOTXUSDT,API3USDT
True,0.001,-4.724412154824529,-3.3670063137294513,4.960263207574102e-05,1,1000BTTUSDT,TRBUSDT
True,0.029,-3.5409169676163077,-3.3670063137294513,50.23141946001418,1,BNXUSDT,WAVESUSDT
True,0.021,-3.648748245084282,-3.3670063137294513,1743.5325649784063,1,BNXUSDT,HBARUSDT
True,0.036,-3.4629367642708395,-3.3670063137294513,41.36026373716518,1,BNXUSDT,HNTUSDT
True,0.036,-3.4566287231723467,-3.3670063137294513,1.4641094260610723,1,DUSKUSDT,COTIUSDT
True,0.044,-3.3859411192235727,-3.3670063137294513,6.2517142285896385,1,BNXUSDT,AVAXUSDT
True,0.001,-4.567702582426501,-3.3670063137294513,0.6135598637286861,1,10000NFTUSDT,SHIB1000USDT
True,0.023,-3.62957182628131,-3.3670063137294513,2.7967409651718094,1,JSTUSDT,SHIB1000USDT
True,0.011,-3.8687454133211396,-3.3670063137294513,416.25877505839395,1,BNXUSDT,BOBAUSDT
True,0.016,-3.740299582063807,-3.3670063137294513,7154.674144615161,1,BNXUSDT,CELRUSDT
True,0.023,-3.619318476423811,-3.3670063137294513,0.003366403635841,1,DUSKUSDT,KSMUSDT
True,0.046,-3.36857552237787,-3.3670063137294513,720.8288764117999,1,BNXUSDT,DODOUSDT
True,0.041,-3.4112503437780672,-3.3670063137294513,3122.17331932413,1,BNXUSDT,1000XECUSDT
True,0.043,-3.390620742251233,-3.3670063137294513,282.3688491359603,1,BNXUSDT,ENJUSDT
True,0.037,-3.445958071652305,-3.3670063137294513,34308.20695541688,1,BNBUSDT,SHIB1000USDT
True,0.0,-5.156328229918256,-3.3670063137294513,0.09301072560323748,1,RSS3USDT,API3USDT
True,0.021,-3.6513179606000867,-3.3670063137294513,2892.6294511443,1,BNXUSDT,FITFIUSDT
True,0.0,-5.091296367525696,-3.3670063137294513,1.4129673037684967,1,RSS3USDT,ALPHAUSDT
True,0.025,-3.5873455480760716,-3.3670063137294513,9.333471469180733,1,ETHWUSDT,BITUSDT
True,0.041,-3.4106671775870305,-3.3670063137294513,0.003148572971088957,1,10000NFTUSDT,WAVESUSDT
