ETHUSDT,BTCUSDT,ETHUSDT_perc,BTCUSDT_perc,spread,zscore
1209.1,16667.13,0.9925055203040476,0.9901567295319501,5.054536177674436,1.0210369854814512
1211.45,16704.0,0.9944345484842764,0.9923470933569063,4.741020848332937,0.919267896923498
1210.95,16690.73,0.9940241169565681,0.9915587524847292,5.19965519659354,1.0667826658443293
1211.17,16706.5,0.9942047068287598,0.9924956127374973,4.2804190494896375,0.7061099277945683
1208.0,16689.35,0.9916025709430896,0.9914767697866429,2.349347389555078,-0.03719644123845804
1209.0,16698.76,0.992423433998506,0.9920357967351875,2.669562218708734,0.11128704769337955
1205.85,16684.98,0.989837715373944,0.9912171579093699,0.5150393339329185,-0.7050142027161871
1197.4,16653.0,0.9829014225556751,0.9893172979928497,-5.624702455262877,-2.4996614105255612
1196.9,16660.5,0.9824909910279669,0.9897628561346228,-6.666507851792858,-2.3009374572174646
1190.92,16641.64,0.9775822299565764,0.9886424259274441,-11.284047881318656,-2.7341957279508518
1193.7,16647.18,0.9798642292506341,0.9889715448748339,-8.90426146755567,-1.8788291787009528
1193.99,16646.86,0.9801022795367049,0.9889525343941182,-8.591144437303683,-1.5967782778262403
1194.11,16647.64,0.9802007831033548,0.9889988724408625,-8.52749219854286,-1.414191296537989
1195.35,16660.07,0.9812186532920711,0.9897373108011611,-8.185444342391975,-1.220344440839729
1194.17,16665.91,0.9802500348866799,0.9900842520742217,-9.787330144489943,-1.3484589913239737
1193.9,16674.5,0.9800284018617175,0.9905945646659324,-10.67787792531567,-1.3580123182365291
1192.35,16642.71,0.9787560641258218,0.988705992222337,-9.931345451223706,-1.1445421861166574
